#,Date_Time_EDT,temp,lux
136,05/08/2024 21:48:59,23.72,0.00
137,05/08/2024 22:48:59,23.46,0.00
138,05/08/2024 23:48:59,22.69,0.00
139,05/09/2024 00:48:59,21.79,0.00
140,05/09/2024 01:48:59,20.93,0.00
141,05/09/2024 02:48:59,20.59,0.00
142,05/09/2024 03:48:59,19.13,0.00
143,05/09/2024 04:48:59,18.32,0.00
144,05/09/2024 05:48:59,18.66,29.64
145,05/09/2024 06:48:59,19.39,1855.36
146,05/09/2024 07:48:59,20.20,3861.76
147,05/09/2024 08:48:59,22.52,11125.76
148,05/09/2024 09:48:59,23.25,13127.68
149,05/09/2024 10:48:59,25.14,14100.48
150,05/09/2024 11:48:59,24.54,11955.20
151,05/09/2024 12:48:59,26.94,16624.64
152,05/09/2024 13:48:59,27.84,10782.72
153,05/09/2024 14:48:59,26.98,16061.44
154,05/09/2024 15:48:59,24.58,11750.40
155,05/09/2024 16:48:59,24.41,8773.12
156,05/09/2024 17:48:59,22.91,6566.40
157,05/09/2024 18:48:59,20.98,1571.84
158,05/09/2024 19:48:59,19.47,219.92
159,05/09/2024 20:48:59,18.32,0.84
160,05/09/2024 21:48:59,14.80,0.42
161,05/09/2024 22:48:59,14.97,0.00
162,05/09/2024 23:48:59,14.75,0.00
163,05/10/2024 00:48:59,14.50,0.21
164,05/10/2024 01:48:59,13.64,0.21
165,05/10/2024 02:48:59,13.12,0.00
166,05/10/2024 03:48:59,12.48,0.00
167,05/10/2024 04:48:59,11.49,0.42
168,05/10/2024 05:48:59,11.24,11.61
169,05/10/2024 06:48:59,10.64,589.60
170,05/10/2024 07:48:59,10.34,919.04
171,05/10/2024 08:48:59,10.08,1507.84
172,05/10/2024 09:48:59,10.21,3000.32
173,05/10/2024 10:48:59,10.38,5821.44
174,05/10/2024 11:48:59,11.58,9661.44
175,05/10/2024 12:48:59,11.75,9029.12
176,05/10/2024 13:48:59,11.37,6801.92
177,05/10/2024 14:48:59,11.92,8727.04
178,05/10/2024 15:48:59,11.37,3399.68
179,05/10/2024 16:48:59,11.19,3347.20
180,05/10/2024 17:48:59,11.45,6179.84
181,05/10/2024 18:48:59,9.74,734.08
182,05/10/2024 19:48:59,9.01,151.48
183,05/10/2024 20:48:59,8.71,0.00
184,05/10/2024 21:48:59,8.53,0.00
185,05/10/2024 22:48:59,8.62,0.00
186,05/10/2024 23:48:59,8.66,0.00
187,05/11/2024 00:48:59,8.83,0.00
188,05/11/2024 01:48:59,8.83,0.00
189,05/11/2024 02:48:59,8.15,0.00
190,05/11/2024 03:48:59,8.45,0.00
191,05/11/2024 04:48:59,7.42,0.00
192,05/11/2024 05:48:59,7.16,138.04
193,05/11/2024 06:48:59,7.81,1515.52
194,05/11/2024 07:48:59,9.61,2584.96
195,05/11/2024 08:48:59,11.71,4184.32
196,05/11/2024 09:48:59,28.95,63365.12
197,05/11/2024 10:48:59,38.61,76800.00
198,05/11/2024 11:48:59,42.90,84131.84
199,05/11/2024 12:48:59,42.81,91340.80
200,05/11/2024 13:48:59,25.44,15452.16
201,05/11/2024 14:48:59,27.88,16757.76
202,05/11/2024 15:48:59,25.48,14059.52
203,05/11/2024 16:48:59,21.23,9116.16
204,05/11/2024 17:48:59,18.49,3676.16
205,05/11/2024 18:48:59,16.47,3146.24
206,05/11/2024 19:48:59,13.94,151.48
207,05/11/2024 20:48:59,12.95,0.00
208,05/11/2024 21:48:59,10.55,0.21
209,05/11/2024 22:48:59,10.21,0.00
210,05/11/2024 23:48:59,9.95,0.00
211,05/12/2024 00:48:59,10.38,0.00
212,05/12/2024 01:48:59,10.42,0.00
213,05/12/2024 02:48:59,10.34,0.00
214,05/12/2024 03:48:59,8.92,0.42
215,05/12/2024 04:48:59,8.79,0.42
216,05/12/2024 05:48:59,8.53,52.46
217,05/12/2024 06:48:59,8.75,833.28
218,05/12/2024 07:48:59,8.92,1106.56
219,05/12/2024 08:48:59,9.91,4262.40
220,05/12/2024 09:48:59,10.51,4264.96
221,05/12/2024 10:48:59,11.07,5109.76
222,05/12/2024 11:48:59,10.55,4147.20
223,05/12/2024 12:48:59,11.71,5852.16
224,05/12/2024 13:48:59,12.78,7872.00
225,05/12/2024 14:48:59,13.77,12282.88
226,05/12/2024 15:48:59,12.78,5731.84
227,05/12/2024 16:48:59,12.70,4380.16
228,05/12/2024 17:48:59,12.74,4281.60
229,05/12/2024 18:48:59,12.87,2725.12
230,05/12/2024 19:48:59,11.75,249.52
231,05/12/2024 20:48:59,11.62,0.00
232,05/12/2024 21:48:59,11.15,0.00
233,05/12/2024 22:48:59,10.85,0.00
234,05/12/2024 23:48:59,9.18,0.00
235,05/13/2024 00:48:59,8.32,0.00
236,05/13/2024 01:48:59,7.93,0.00
237,05/13/2024 02:48:59,7.81,0.00
238,05/13/2024 03:48:59,7.42,0.00
239,05/13/2024 04:48:59,7.12,0.00
240,05/13/2024 05:48:59,7.12,165.04
241,05/13/2024 06:48:59,9.52,2294.40
242,05/13/2024 07:48:59,12.57,6632.96
243,05/13/2024 08:48:59,15.53,8389.12
244,05/13/2024 09:48:59,17.76,11745.28
245,05/13/2024 10:48:59,18.79,11233.28
246,05/13/2024 11:48:59,35.48,94535.68
247,05/13/2024 12:48:59,47.36,83189.76
248,05/13/2024 13:48:59,42.77,21227.52
249,05/13/2024 14:48:59,33.25,8744.96
250,05/13/2024 15:48:59,27.97,19681.28
251,05/13/2024 16:48:59,24.54,4655.36
252,05/13/2024 17:48:59,23.34,3471.36
253,05/13/2024 18:48:59,21.28,1905.28
254,05/13/2024 19:48:59,19.22,509.28
255,05/13/2024 20:48:59,17.20,0.00
256,05/13/2024 21:48:59,15.83,0.00
257,05/13/2024 22:48:59,14.88,0.00
258,05/13/2024 23:48:59,14.33,0.00
259,05/14/2024 00:48:59,13.68,0.00
260,05/14/2024 01:48:59,13.30,0.00
261,05/14/2024 02:48:59,12.65,0.00
262,05/14/2024 03:48:59,12.05,0.00
263,05/14/2024 04:48:59,11.97,0.00
264,05/14/2024 05:48:59,11.71,233.76
265,05/14/2024 06:48:59,13.77,2865.92
266,05/14/2024 07:48:59,16.60,6008.32
267,05/14/2024 08:48:59,20.80,8962.56
268,05/14/2024 09:48:59,23.59,10721.28
269,05/14/2024 10:48:59,26.12,15150.08
270,05/14/2024 11:48:59,30.20,22476.80
271,05/14/2024 12:48:59,33.89,19522.56
272,05/14/2024 13:48:59,31.92,17653.76
273,05/14/2024 14:48:59,27.58,7764.48
274,05/14/2024 15:48:59,24.66,3438.08
275,05/14/2024 16:48:59,23.12,1860.48
276,05/14/2024 17:48:59,21.40,1100.80
277,05/14/2024 18:48:59,19.60,683.52
278,05/14/2024 19:48:59,18.53,141.28
279,05/14/2024 20:48:59,17.67,0.84
280,05/14/2024 21:48:59,17.07,0.21
281,05/14/2024 22:48:59,16.60,0.21
282,05/14/2024 23:48:59,16.17,0.63
283,05/15/2024 00:48:59,16.00,0.21
284,05/15/2024 01:48:59,16.08,0.63
285,05/15/2024 02:48:59,16.04,0.21
286,05/15/2024 03:48:59,16.04,0.63
287,05/15/2024 04:48:59,15.53,0.21
288,05/15/2024 05:48:59,15.10,35.06
289,05/15/2024 06:48:59,15.18,933.44
290,05/15/2024 07:48:59,15.23,985.60
291,05/15/2024 08:48:59,15.78,1998.08
292,05/15/2024 09:48:59,18.57,8583.68
293,05/15/2024 10:48:59,19.82,13184.00
294,05/15/2024 11:48:59,22.43,13859.84
295,05/15/2024 12:48:59,18.96,10017.28
296,05/15/2024 13:48:59,21.70,19471.36
297,05/15/2024 14:48:59,19.90,8348.16
298,05/15/2024 15:48:59,19.13,4049.92
299,05/15/2024 16:48:59,17.80,2690.56
300,05/15/2024 17:48:59,17.97,4497.92
301,05/15/2024 18:48:59,16.81,1106.56
302,05/15/2024 19:48:59,15.44,284.24
303,05/15/2024 20:48:59,15.10,0.63
304,05/15/2024 21:48:59,15.06,0.21
305,05/15/2024 22:48:59,15.31,0.21
306,05/15/2024 23:48:59,15.31,0.21
307,05/16/2024 00:48:59,15.36,0.21
308,05/16/2024 01:48:59,15.31,0.21
309,05/16/2024 02:48:59,15.23,0.00
310,05/16/2024 03:48:59,14.93,0.42
311,05/16/2024 04:48:59,15.14,0.42
312,05/16/2024 05:48:59,14.93,197.20
313,05/16/2024 06:48:59,15.96,2401.92
314,05/16/2024 07:48:59,17.46,3106.56
315,05/16/2024 08:48:59,18.74,5463.04
316,05/16/2024 09:48:59,19.99,6420.48
317,05/16/2024 10:48:59,19.47,5601.28
318,05/16/2024 11:48:59,19.00,3717.12
319,05/16/2024 12:48:59,21.28,10355.20
320,05/16/2024 13:48:59,22.86,8517.12
321,05/16/2024 14:48:59,21.92,12057.60
322,05/16/2024 15:48:59,22.43,6248.96
323,05/16/2024 16:48:59,21.49,6827.52
324,05/16/2024 17:48:59,21.40,6645.76
325,05/16/2024 18:48:59,19.60,1260.48
326,05/16/2024 19:48:59,18.92,126.76
327,05/16/2024 20:48:59,18.49,0.00
328,05/16/2024 21:48:59,18.27,0.00
329,05/16/2024 22:48:59,17.93,0.21
330,05/16/2024 23:48:59,16.90,0.21
331,05/17/2024 00:48:59,17.11,0.21
332,05/17/2024 01:48:59,17.11,0.00
333,05/17/2024 02:48:59,16.99,0.21
334,05/17/2024 03:48:59,16.81,0.21
335,05/17/2024 04:48:59,16.69,0.21
336,05/17/2024 05:48:59,16.51,55.82
337,05/17/2024 06:48:59,17.24,3095.04
338,05/17/2024 07:48:59,18.02,2835.20
339,05/17/2024 08:48:59,18.32,3857.92
340,05/17/2024 09:48:59,18.62,4615.68
341,05/17/2024 10:48:59,20.72,7426.56
342,05/17/2024 11:48:59,21.36,8578.56
343,05/17/2024 12:48:59,20.46,5893.12
344,05/17/2024 13:48:59,24.58,6374.40
345,05/17/2024 14:48:59,23.08,5532.16
346,05/17/2024 15:48:59,22.26,6384.64
347,05/17/2024 16:48:59,21.49,2846.72
348,05/17/2024 17:48:59,21.10,5895.68
349,05/17/2024 18:48:59,20.85,2932.48
350,05/17/2024 19:48:59,18.92,486.08
351,05/17/2024 20:48:59,17.67,0.42
352,05/17/2024 21:48:59,16.77,0.42
353,05/17/2024 22:48:59,16.04,0.42
354,05/17/2024 23:48:59,15.48,0.00
355,05/18/2024 00:48:59,15.44,0.00
356,05/18/2024 01:48:59,15.40,0.00
357,05/18/2024 02:48:59,15.23,0.00
358,05/18/2024 03:48:59,15.01,0.00
359,05/18/2024 04:48:59,14.58,0.00
360,05/18/2024 05:48:59,14.63,173.44
361,05/18/2024 06:48:59,17.20,3659.52
362,05/18/2024 07:48:59,18.23,3898.88
363,05/18/2024 08:48:59,17.97,3740.16
364,05/18/2024 09:48:59,19.09,6307.84
365,05/18/2024 10:48:59,19.26,4696.32
366,05/18/2024 11:48:59,18.87,6179.84
367,05/18/2024 12:48:59,19.56,8967.68
368,05/18/2024 13:48:59,19.39,7004.16
369,05/18/2024 14:48:59,19.09,7004.16
370,05/18/2024 15:48:59,19.77,9438.72
371,05/18/2024 16:48:59,19.52,7797.76
372,05/18/2024 17:48:59,18.14,2648.32
373,05/18/2024 18:48:59,17.67,3262.72
374,05/18/2024 19:48:59,17.07,314.96
375,05/18/2024 20:48:59,16.81,0.21
376,05/18/2024 21:48:59,16.77,0.00
377,05/18/2024 22:48:59,16.56,0.00
378,05/18/2024 23:48:59,16.17,0.00
379,05/19/2024 00:48:59,16.04,0.00
380,05/19/2024 01:48:59,15.78,0.00
381,05/19/2024 02:48:59,15.61,1.05
382,05/19/2024 03:48:59,15.66,0.00
383,05/19/2024 04:48:59,15.53,0.00
384,05/19/2024 05:48:59,15.70,229.36
385,05/19/2024 06:48:59,15.87,1996.16
386,05/19/2024 07:48:59,17.97,6592.00
387,05/19/2024 08:48:59,19.82,7285.76
388,05/19/2024 09:48:59,22.86,11873.28
389,05/19/2024 10:48:59,30.54,29941.76
390,05/19/2024 11:48:59,39.25,10339.84
391,05/19/2024 12:48:59,35.95,16921.60
392,05/19/2024 13:48:59,27.97,15370.24
393,05/19/2024 14:48:59,26.60,9479.68
394,05/19/2024 15:48:59,29.17,10393.60
395,05/19/2024 16:48:59,28.14,8107.52
396,05/19/2024 17:48:59,24.97,2472.32
397,05/19/2024 18:48:59,23.98,1939.20
398,05/19/2024 19:48:59,22.65,676.16
399,05/19/2024 20:48:59,21.19,0.42
400,05/19/2024 21:48:59,18.70,0.00
401,05/19/2024 22:48:59,17.63,0.00
402,05/19/2024 23:48:59,16.26,0.42
403,05/20/2024 00:48:59,15.10,0.00
404,05/20/2024 01:48:59,14.24,0.00
405,05/20/2024 02:48:59,13.60,0.00
406,05/20/2024 03:48:59,13.21,0.00
407,05/20/2024 04:48:59,13.30,0.00
408,05/20/2024 05:48:59,13.21,266.56
409,05/20/2024 06:48:59,15.40,3057.92
410,05/20/2024 07:48:59,16.90,5875.20
411,05/20/2024 08:48:59,18.49,7925.76
412,05/20/2024 09:48:59,41.44,63262.72
413,05/20/2024 10:48:59,42.73,23244.80
414,05/20/2024 11:48:59,35.39,31651.84
415,05/20/2024 12:48:59,50.19,72642.56
416,05/20/2024 13:48:59,52.42,67932.16
417,05/20/2024 14:48:59,34.57,9500.16
418,05/20/2024 15:48:59,31.31,7178.24
419,05/20/2024 16:48:59,29.94,7060.48
420,05/20/2024 17:48:59,27.80,3046.40
421,05/20/2024 18:48:59,25.61,2040.32
422,05/20/2024 19:48:59,23.94,479.84
423,05/20/2024 20:48:59,22.39,0.00
424,05/20/2024 21:48:59,20.85,0.00
425,05/20/2024 22:48:59,19.52,0.00
426,05/20/2024 23:48:59,18.02,0.00
427,05/21/2024 00:48:59,16.99,0.00
428,05/21/2024 01:48:59,16.26,0.00
429,05/21/2024 02:48:59,15.91,0.00
430,05/21/2024 03:48:59,16.64,0.00
431,05/21/2024 04:48:59,16.73,0.00
432,05/21/2024 05:48:59,16.90,86.28
433,05/21/2024 06:48:59,17.20,871.36
434,05/21/2024 07:48:59,18.96,4343.04
435,05/21/2024 08:48:59,22.91,13578.24
436,05/21/2024 09:48:59,44.23,61890.56
437,05/21/2024 10:48:59,50.06,75059.20
438,05/21/2024 11:48:59,53.49,80793.60
439,05/21/2024 12:48:59,56.63,80097.28
440,05/21/2024 13:48:59,58.64,72437.76
441,05/21/2024 14:48:59,40.02,5731.84
442,05/21/2024 15:48:59,34.19,5693.44
443,05/21/2024 16:48:59,32.00,3503.36
444,05/21/2024 17:48:59,30.24,2872.32
445,05/21/2024 18:48:59,28.83,2145.92
446,05/21/2024 19:48:59,26.38,568.00
447,05/21/2024 20:48:59,24.36,0.42
448,05/21/2024 21:48:59,22.69,0.00
449,05/21/2024 22:48:59,21.23,0.00
450,05/21/2024 23:48:59,20.37,0.21
451,05/22/2024 00:48:59,19.77,0.00
452,05/22/2024 01:48:59,19.35,0.00
453,05/22/2024 02:48:59,18.87,0.00
454,05/22/2024 03:48:59,18.32,0.00
455,05/22/2024 04:48:59,17.67,0.00
456,05/22/2024 05:48:59,17.24,208.16
457,05/22/2024 06:48:59,18.02,1425.92
458,05/22/2024 07:48:59,19.65,2704.64
459,05/22/2024 08:48:59,22.39,4060.16
460,05/22/2024 09:48:59,46.76,66580.48
461,05/22/2024 10:48:59,51.52,75571.20
462,05/22/2024 11:48:59,55.64,80240.64
463,05/22/2024 12:48:59,58.08,78868.48
464,05/22/2024 13:48:59,59.71,70615.04
465,05/22/2024 14:48:59,40.92,6353.92
466,05/22/2024 15:48:59,36.38,6361.60
467,05/22/2024 16:48:59,34.79,5391.36
468,05/22/2024 17:48:59,32.22,2835.20
469,05/22/2024 18:48:59,29.60,1312.00
470,05/22/2024 19:48:59,27.93,727.36
471,05/22/2024 20:48:59,26.12,0.42
472,05/22/2024 21:48:59,25.09,0.00
473,05/22/2024 22:48:59,24.41,0.00
474,05/22/2024 23:48:59,23.59,0.00
475,05/23/2024 00:48:59,22.65,0.00
476,05/23/2024 01:48:59,22.13,0.00
477,05/23/2024 02:48:59,22.13,0.00
478,05/23/2024 03:48:59,21.66,0.00
479,05/23/2024 04:48:59,21.79,0.00
480,05/23/2024 05:48:59,21.83,227.92
481,05/23/2024 06:48:59,22.39,993.28
482,05/23/2024 07:48:59,22.95,5923.84
483,05/23/2024 08:48:59,21.70,3659.52
484,05/23/2024 09:48:59,26.72,23664.64
485,05/23/2024 10:48:59,35.78,58122.24
486,05/23/2024 11:48:59,29.34,10104.32
487,05/23/2024 12:48:59,26.55,9451.52
488,05/23/2024 13:48:59,25.82,4904.96
489,05/23/2024 14:48:59,26.72,12687.36
490,05/23/2024 15:48:59,29.73,8798.72
491,05/23/2024 16:48:59,28.57,4793.60
492,05/23/2024 17:48:59,26.42,1982.72
493,05/23/2024 18:48:59,25.78,2132.48
494,05/23/2024 19:48:59,23.89,359.52
495,05/23/2024 20:48:59,23.25,0.21
496,05/23/2024 21:48:59,22.82,0.00
497,05/23/2024 22:48:59,22.13,0.00
498,05/23/2024 23:48:59,22.26,0.00
499,05/24/2024 00:48:59,21.45,0.00
500,05/24/2024 01:48:59,21.40,0.00
501,05/24/2024 02:48:59,20.55,0.00
502,05/24/2024 03:48:59,20.25,0.00
503,05/24/2024 04:48:59,20.12,0.00
504,05/24/2024 05:48:59,19.73,240.32
505,05/24/2024 06:48:59,21.28,2447.36
506,05/24/2024 07:48:59,23.08,3052.80
507,05/24/2024 08:48:59,25.22,8112.64
508,05/24/2024 09:48:59,46.63,62423.04
509,05/24/2024 10:48:59,49.20,73687.04
510,05/24/2024 11:48:59,55.12,79237.12
511,05/24/2024 12:48:59,57.53,77209.60
512,05/24/2024 13:48:59,58.17,71229.44
513,05/24/2024 14:48:59,41.52,47923.20
514,05/24/2024 15:48:59,34.57,5227.52
515,05/24/2024 16:48:59,33.03,3605.76
516,05/24/2024 17:48:59,31.44,2672.64
517,05/24/2024 18:48:59,29.86,1606.40
518,05/24/2024 19:48:59,27.88,592.00
519,05/24/2024 20:48:59,26.17,0.42
520,05/24/2024 21:48:59,25.05,0.00
521,05/24/2024 22:48:59,24.15,0.00
522,05/24/2024 23:48:59,23.55,0.00
523,05/25/2024 00:48:59,22.69,0.00
524,05/25/2024 01:48:59,22.09,0.00
525,05/25/2024 02:48:59,21.40,0.00
526,05/25/2024 03:48:59,20.76,0.00
527,05/25/2024 04:48:59,20.46,0.00
528,05/25/2024 05:48:59,19.86,199.68
529,05/25/2024 06:48:59,20.98,1979.52
530,05/25/2024 07:48:59,23.46,4574.72
531,05/25/2024 08:48:59,25.44,6978.56
532,05/25/2024 09:48:59,45.64,63057.92
533,05/25/2024 10:48:59,50.06,74915.84
534,05/25/2024 11:48:59,55.77,76697.60
535,05/25/2024 12:48:59,58.08,78643.20
536,05/25/2024 13:48:59,59.41,65617.92
537,05/25/2024 14:48:59,42.55,31252.48
538,05/25/2024 15:48:59,35.35,7715.84
539,05/25/2024 16:48:59,34.53,6259.20
540,05/25/2024 17:48:59,33.12,3905.28
541,05/25/2024 18:48:59,30.71,2137.60
542,05/25/2024 19:48:59,28.53,583.20
543,05/25/2024 20:48:59,26.34,1.05
544,05/25/2024 21:48:59,25.31,0.00
545,05/25/2024 22:48:59,24.97,0.00
546,05/25/2024 23:48:59,24.36,0.00
547,05/26/2024 00:48:59,24.19,0.00
548,05/26/2024 01:48:59,23.64,0.00
549,05/26/2024 02:48:59,23.76,0.00
550,05/26/2024 03:48:59,23.42,0.00
551,05/26/2024 04:48:59,22.39,0.00
552,05/26/2024 05:48:59,20.72,147.16
553,05/26/2024 06:48:59,20.25,1399.04
554,05/26/2024 07:48:59,21.49,3427.84
555,05/26/2024 08:48:59,23.21,6297.60
556,05/26/2024 09:48:59,42.60,63016.96
557,05/26/2024 10:48:59,47.96,58265.60
558,05/26/2024 11:48:59,54.14,80384.00
559,05/26/2024 12:48:59,57.40,79196.16
560,05/26/2024 13:48:59,56.84,13127.68
561,05/26/2024 14:48:59,39.68,10711.04
562,05/26/2024 15:48:59,37.11,8780.80
563,05/26/2024 16:48:59,32.13,4551.68
564,05/26/2024 17:48:59,26.21,6236.16
565,05/26/2024 18:48:59,24.66,1688.32
566,05/26/2024 19:48:59,23.29,457.92
567,05/26/2024 20:48:59,22.69,0.21
568,05/26/2024 21:48:59,23.08,0.00
569,05/26/2024 22:48:59,22.48,0.00
570,05/26/2024 23:48:59,22.22,0.21
571,05/27/2024 00:48:59,21.58,0.00
572,05/27/2024 01:48:59,21.23,0.21
573,05/27/2024 02:48:59,21.28,0.21
574,05/27/2024 03:48:59,21.23,0.00
575,05/27/2024 04:48:59,20.59,0.00
576,05/27/2024 05:48:59,20.89,309.04
577,05/27/2024 06:48:59,21.83,1660.16
578,05/27/2024 07:48:59,23.38,5900.80
579,05/27/2024 08:48:59,26.04,11402.24
580,05/27/2024 09:48:59,29.98,40888.32
581,05/27/2024 10:48:59,32.69,22558.72
582,05/27/2024 11:48:59,27.80,8314.88
583,05/27/2024 12:48:59,22.95,831.36
584,05/27/2024 13:48:59,22.52,1672.32
585,05/27/2024 14:48:59,24.49,9372.16
586,05/27/2024 15:48:59,23.64,6824.96
587,05/27/2024 16:48:59,23.85,7892.48
588,05/27/2024 17:48:59,23.29,6205.44
589,05/27/2024 18:48:59,23.03,2420.48
590,05/27/2024 19:48:59,22.73,413.76
591,05/27/2024 20:48:59,22.22,0.63
592,05/27/2024 21:48:59,22.01,0.00
593,05/27/2024 22:48:59,21.92,0.42
